Timestamp,Camera ID,Vehicle ID,Event Type,Location,Velocity,Evidence
2025-04-24 23:53:49,Camera1,25,hidden_disposal,"(415.5033264160156, 131.8388214111328)",0.7798035,Evidence generation failed
2025-04-24 23:53:49,Camera1,25,hidden_disposal,"(415.068603515625, 132.172119140625)",0.31098226,Evidence generation failed
2025-04-24 23:53:50,Camera1,25,hidden_disposal,"(415.06951904296875, 132.1721649169922)",9.855129e-07,Evidence generation failed
2025-04-24 23:53:51,Camera1,25,hidden_disposal,"(415.0706787109375, 132.17178344726562)",1.26528e-06,Evidence generation failed
2025-04-24 23:53:52,Camera1,25,unloading,"(415.46142578125, 132.13430786132812)",0.030829897,Evidence generation failed
2025-04-24 23:53:52,Camera1,25,hidden_disposal,"(415.46142578125, 132.13430786132812)",0.030829897,Evidence generation failed
2025-04-24 23:53:52,Camera1,25,hidden_disposal,"(414.71673583984375, 132.0650634765625)",0.11548559,Evidence generation failed
2025-04-24 23:53:53,Camera1,37,unloading,"(97.18952178955078, 81.2696304321289)",4.9157515,Evidence generation failed
2025-04-24 23:53:53,Camera1,25,unloading,"(415.18792724609375, 131.482666015625)",0.5657153,Evidence generation failed
2025-04-24 23:53:53,Camera1,25,hidden_disposal,"(415.18792724609375, 131.482666015625)",0.5657153,Evidence generation failed
2025-04-24 23:53:54,Camera1,25,hidden_disposal,"(415.4063720703125, 130.77462768554688)",0.8355301,Evidence generation failed
2025-04-24 23:53:55,Camera1,25,hidden_disposal,"(415.07757568359375, 131.2413787841797)",0.7100866,Evidence generation failed
2025-04-24 23:53:55,Camera1,25,hidden_disposal,"(415.07843017578125, 131.24000549316406)",4.852352e-06,Evidence generation failed
2025-04-24 23:53:57,Camera1,25,unloading,"(414.4282531738281, 131.47775268554688)",1.1056702,Evidence generation failed
2025-04-24 23:53:57,Camera1,25,hidden_disposal,"(414.4427185058594, 131.4623260498047)",0.010358601,Evidence generation failed
2025-04-24 23:54:19,Camera1,80,hidden_disposal,"(323.4130554199219, 153.32496643066406)",0.1495019,Evidence generation failed
2025-04-24 23:54:20,Camera1,80,hidden_disposal,"(321.9815673828125, 152.9874725341797)",0.51841664,Evidence generation failed
2025-04-24 23:54:20,Camera1,80,hidden_disposal,"(322.2269287109375, 152.97555541992188)",0.05888502,Evidence generation failed
2025-04-24 23:54:21,Camera1,80,hidden_disposal,"(322.22686767578125, 152.9755859375)",2.292717e-08,Evidence generation failed
2025-04-24 23:54:22,Camera1,80,hidden_disposal,"(323.2027587890625, 152.99916076660156)",0.2217826,Evidence generation failed
2025-04-24 23:54:22,Camera1,80,hidden_disposal,"(323.3296203613281, 152.3536376953125)",0.66746336,Evidence generation failed
2025-04-24 23:54:23,Camera1,80,hidden_disposal,"(323.31390380859375, 153.30361938476562)",0.9312987,Evidence generation failed
2025-04-24 23:54:24,Camera1,80,hidden_disposal,"(323.4446716308594, 153.4571990966797)",0.55064416,Evidence generation failed
2025-04-24 23:54:24,Camera1,80,hidden_disposal,"(323.4446716308594, 153.4571990966797)",1.1284249e-08,Evidence generation failed
2025-04-24 23:54:29,Camera1,85,hidden_disposal,"(232.44625854492188, 174.89340209960938)",0.086366534,Evidence generation failed
2025-04-24 23:55:17,Camera1,103,unloading,"(178.98780822753906, 175.6831512451172)",1.2367805,Evidence generation failed
2025-04-24 23:55:18,Camera1,103,hidden_disposal,"(178.98330688476562, 175.6880645751953)",0.011001217,Evidence generation failed
2025-04-24 23:55:18,Camera1,122,hidden_disposal,"(132.71395874023438, 301.1937255859375)",0.005613247,Evidence generation failed
2025-04-24 23:55:19,Camera1,103,hidden_disposal,"(178.98504638671875, 175.69085693359375)",1.693988e-06,Evidence generation failed
2025-04-24 23:55:19,Camera1,122,hidden_disposal,"(132.7130126953125, 301.1934814453125)",0.00042278008,Evidence generation failed
2025-04-24 23:55:19,Camera1,103,hidden_disposal,"(178.98471069335938, 175.6912841796875)",1.2115656e-06,Evidence generation failed
2025-04-24 23:55:19,Camera1,122,hidden_disposal,"(132.71310424804688, 301.194091796875)",0.0004215559,Evidence generation failed
2025-04-24 23:55:20,Camera1,103,hidden_disposal,"(179.38800048828125, 175.217529296875)",0.8091225,Evidence generation failed
2025-04-24 23:55:20,Camera1,122,hidden_disposal,"(132.71546936035156, 300.96636962890625)",0.20508493,Evidence generation failed
2025-04-24 23:55:22,Camera1,103,hidden_disposal,"(178.79995727539062, 176.16769409179688)",0.06920905,Evidence generation failed
2025-04-24 23:55:22,Camera1,122,hidden_disposal,"(129.71487426757812, 301.972412109375)",0.14553493,Evidence generation failed
2025-04-24 23:55:22,Camera1,103,unloading,"(178.51226806640625, 176.1596221923828)",0.4645768,Evidence generation failed
2025-04-24 23:55:22,Camera1,103,hidden_disposal,"(178.51226806640625, 176.1596221923828)",0.4645768,Evidence generation failed
2025-04-24 23:55:22,Camera1,122,hidden_disposal,"(130.88197326660156, 301.5044860839844)",0.63833445,Evidence generation failed
2025-04-24 23:55:23,Camera1,103,hidden_disposal,"(178.51333618164062, 176.16224670410156)",6.047799e-05,Evidence generation failed
2025-04-24 23:55:23,Camera1,122,hidden_disposal,"(130.88587951660156, 301.5057373046875)",0.0005790214,Evidence generation failed
2025-04-24 23:55:24,Camera1,103,hidden_disposal,"(178.520263671875, 176.43716430664062)",0.38817367,Evidence generation failed
2025-04-24 23:55:25,Camera1,103,hidden_disposal,"(178.19528198242188, 176.50013732910156)",0.28449252,Evidence generation failed
2025-04-24 23:55:25,Camera1,103,hidden_disposal,"(178.32933044433594, 176.50448608398438)",0.020609194,Evidence generation failed
2025-04-24 23:55:26,Camera1,103,hidden_disposal,"(178.23548889160156, 176.7337188720703)",0.5251668,Evidence generation failed
2025-04-24 23:55:27,Camera1,103,hidden_disposal,"(178.23728942871094, 176.7320098876953)",1.9826846e-06,Evidence generation failed
2025-04-24 23:55:28,Camera1,103,hidden_disposal,"(177.8688201904297, 177.608642578125)",0.73932225,Evidence generation failed
2025-04-24 23:55:28,Camera1,103,hidden_disposal,"(178.09190368652344, 177.02940368652344)",0.5919035,Evidence generation failed
2025-04-24 23:55:33,Camera1,103,unloading,"(178.4015350341797, 175.71360778808594)",0.33167812,Evidence generation failed
2025-04-24 23:55:33,Camera1,103,hidden_disposal,"(178.4015350341797, 175.71360778808594)",0.33167812,Evidence generation failed
2025-04-24 23:55:33,Camera1,122,hidden_disposal,"(130.88319396972656, 301.45977783203125)",0.18672326,Evidence generation failed
2025-04-24 23:55:37,Camera1,103,unloading,"(178.62200927734375, 175.65663146972656)",0.72346765,Evidence generation failed
2025-04-24 23:55:37,Camera1,103,hidden_disposal,"(178.62200927734375, 175.65663146972656)",0.72346765,Evidence generation failed
2025-04-24 23:55:37,Camera1,122,hidden_disposal,"(131.11988830566406, 301.5067138671875)",0.26331353,Evidence generation failed
2025-04-24 23:55:41,Camera1,103,unloading,"(167.172119140625, 180.64959716796875)",0.31440115,Evidence generation failed
2025-04-24 23:55:41,Camera1,103,hidden_disposal,"(167.172119140625, 180.64959716796875)",0.31440115,Evidence generation failed
2025-04-24 23:55:42,Camera1,103,hidden_disposal,"(167.11044311523438, 180.91238403320312)",0.088730045,Evidence generation failed
2025-04-24 23:55:43,Camera1,103,hidden_disposal,"(167.01907348632812, 180.9497833251953)",0.3232046,Evidence generation failed
2025-04-24 23:55:44,Camera1,103,hidden_disposal,"(166.84585571289062, 181.1793212890625)",0.29760304,Evidence generation failed
2025-04-24 23:55:44,Camera1,103,hidden_disposal,"(166.83213806152344, 180.8782958984375)",0.27217638,Evidence generation failed
2025-04-24 23:55:45,Camera1,103,hidden_disposal,"(166.5417022705078, 180.8840789794922)",0.03386432,Evidence generation failed
2025-04-24 23:55:46,Camera1,103,hidden_disposal,"(166.75946044921875, 180.2718963623047)",0.48474,Evidence generation failed
2025-04-24 23:55:47,Camera1,103,hidden_disposal,"(166.82809448242188, 180.16265869140625)",0.12361176,Evidence generation failed
2025-04-24 23:55:48,Camera1,103,hidden_disposal,"(166.3450927734375, 180.89549255371094)",0.6027816,Evidence generation failed
2025-04-24 23:55:49,Camera1,103,hidden_disposal,"(166.31222534179688, 181.1741943359375)",0.37216896,Evidence generation failed
2025-04-24 23:55:50,Camera1,103,hidden_disposal,"(166.31182861328125, 180.62417602539062)",0.51839095,Evidence generation failed
2025-04-24 23:55:51,Camera1,103,hidden_disposal,"(166.28504943847656, 180.63232421875)",0.055486053,Evidence generation failed
2025-04-24 23:55:51,Camera1,103,hidden_disposal,"(166.53253173828125, 179.9595184326172)",0.62322176,Evidence generation failed
2025-04-24 23:55:52,Camera1,103,hidden_disposal,"(166.1132354736328, 180.9125213623047)",0.8200317,Evidence generation failed
2025-04-24 23:55:53,Camera1,103,hidden_disposal,"(166.2283172607422, 180.69882202148438)",0.17486086,Evidence generation failed
2025-04-24 23:55:54,Camera1,103,hidden_disposal,"(166.15318298339844, 180.682861328125)",0.0754241,Evidence generation failed
2025-04-24 23:55:55,Camera1,103,hidden_disposal,"(166.0968017578125, 180.7364501953125)",0.029097557,Evidence generation failed
2025-04-24 23:55:56,Camera1,103,hidden_disposal,"(166.37112426757812, 180.58551025390625)",0.17579094,Evidence generation failed
2025-04-24 23:55:56,Camera1,103,hidden_disposal,"(166.182373046875, 180.51275634765625)",0.18125439,Evidence generation failed
2025-04-24 23:55:57,Camera1,103,hidden_disposal,"(166.24508666992188, 180.39231872558594)",0.31592286,Evidence generation failed
2025-04-24 23:55:58,Camera1,103,hidden_disposal,"(165.6403045654297, 180.50454711914062)",0.26026002,Evidence generation failed
2025-04-24 23:55:59,Camera1,103,hidden_disposal,"(165.64080810546875, 180.50369262695312)",1.4555964e-06,Evidence generation failed
2025-04-24 23:56:00,Camera1,103,hidden_disposal,"(165.83103942871094, 180.56307983398438)",0.19521196,Evidence generation failed
2025-04-24 23:56:01,Camera1,103,hidden_disposal,"(165.654296875, 180.63949584960938)",0.7497677,Evidence generation failed
2025-04-24 23:56:01,Camera1,103,unloading,"(165.28868103027344, 179.46865844726562)",0.72031647,Evidence generation failed
2025-04-24 23:56:01,Camera1,103,hidden_disposal,"(165.28868103027344, 179.46865844726562)",0.72031647,Evidence generation failed
2025-04-24 23:56:02,Camera1,103,hidden_disposal,"(164.40701293945312, 179.75172424316406)",0.3676629,Evidence generation failed
2025-04-24 23:56:03,Camera1,103,hidden_disposal,"(164.3569793701172, 179.84291076660156)",0.0707235,Evidence generation failed
2025-04-24 23:56:04,Camera1,103,hidden_disposal,"(163.28057861328125, 180.91986083984375)",0.97232056,Evidence generation failed
2025-04-24 23:56:05,Camera1,103,hidden_disposal,"(162.9708251953125, 181.2786407470703)",0.16438378,Evidence generation failed
2025-04-24 23:56:06,Camera1,103,unloading,"(154.74404907226562, 179.1868133544922)",0.8353308,Evidence generation failed
2025-04-24 23:56:06,Camera1,103,hidden_disposal,"(154.74404907226562, 179.1868133544922)",0.8353308,Evidence generation failed
2025-04-24 23:56:07,Camera1,103,hidden_disposal,"(153.77786254882812, 178.55709838867188)",0.41892505,Evidence generation failed
2025-04-24 23:56:08,Camera1,103,hidden_disposal,"(153.69488525390625, 178.50933837890625)",0.1403086,Evidence generation failed
2025-04-24 23:56:09,Camera1,103,hidden_disposal,"(152.97894287109375, 179.83706665039062)",0.6061189,Evidence generation failed
2025-04-24 23:56:10,Camera1,103,hidden_disposal,"(152.26806640625, 181.10333251953125)",0.8320522,Evidence generation failed
2025-04-24 23:56:11,Camera1,103,hidden_disposal,"(151.27256774902344, 179.9018096923828)",0.4901705,Evidence generation failed
2025-04-24 23:56:11,Camera1,103,hidden_disposal,"(151.49652099609375, 178.87107849121094)",0.900964,Evidence generation failed
2025-04-24 23:56:12,Camera1,103,hidden_disposal,"(151.00352478027344, 179.03880310058594)",0.015908156,Evidence generation failed
2025-04-24 23:56:13,Camera1,103,hidden_disposal,"(152.0001220703125, 178.99185180664062)",0.40048558,Evidence generation failed
2025-04-24 23:56:14,Camera1,122,unloading,"(120.28812408447266, 307.404296875)",0.31935793,Evidence generation failed
2025-04-24 23:56:14,Camera1,122,hidden_disposal,"(120.28812408447266, 307.404296875)",0.31935793,Evidence generation failed
2025-04-24 23:56:15,Camera1,122,hidden_disposal,"(119.85198211669922, 307.88861083984375)",0.38581094,Evidence generation failed
2025-04-24 23:56:18,Camera1,103,unloading,"(166.32113647460938, 177.7244415283203)",2.2203178,Evidence generation failed
2025-04-24 23:56:19,Camera1,103,hidden_disposal,"(166.56430053710938, 178.6436309814453)",0.2023045,Evidence generation failed
2025-04-24 23:56:21,Camera1,103,unloading,"(166.06956481933594, 178.34568786621094)",1.1136628,Evidence generation failed
2025-04-24 23:56:21,Camera1,122,unloading,"(120.24413299560547, 308.06060791015625)",0.15151264,Evidence generation failed
2025-04-24 23:56:21,Camera1,122,hidden_disposal,"(120.24413299560547, 308.06060791015625)",0.15151264,Evidence generation failed
2025-04-24 23:56:22,Camera1,122,hidden_disposal,"(120.6575698852539, 307.5873718261719)",0.2966358,Evidence generation failed
2025-04-24 23:56:22,Camera1,122,hidden_disposal,"(121.03976440429688, 306.7740478515625)",0.6502745,Evidence generation failed
2025-04-24 23:56:31,Camera1,103,unloading,"(166.21493530273438, 179.75828552246094)",1.2179976,Evidence generation failed
2025-04-24 23:56:31,Camera1,122,unloading,"(119.52362823486328, 307.50201416015625)",0.3071962,Evidence generation failed
2025-04-24 23:56:31,Camera1,122,hidden_disposal,"(119.52362823486328, 307.50201416015625)",0.3071962,Evidence generation failed
2025-04-24 23:56:32,Camera1,122,hidden_disposal,"(119.71393585205078, 307.890869140625)",0.59801024,Evidence generation failed
2025-04-24 23:56:33,Camera1,103,unloading,"(166.53335571289062, 179.77471923828125)",0.98305297,Evidence generation failed
2025-04-24 23:56:33,Camera1,103,hidden_disposal,"(166.53335571289062, 179.77471923828125)",0.98305297,Evidence generation failed
2025-04-24 23:56:33,Camera1,122,unloading,"(119.77860260009766, 307.6824951171875)",0.2051812,Evidence generation failed
2025-04-24 23:56:33,Camera1,122,hidden_disposal,"(119.77860260009766, 307.6824951171875)",0.2051812,Evidence generation failed
2025-04-24 23:56:34,Camera1,103,hidden_disposal,"(166.5136260986328, 179.63864135742188)",0.11199805,Evidence generation failed
2025-04-24 23:56:34,Camera1,122,hidden_disposal,"(119.85118103027344, 307.6776428222656)",0.032001194,Evidence generation failed
2025-04-24 23:56:37,Camera1,103,unloading,"(166.59188842773438, 179.30899047851562)",2.4072826,Evidence generation failed
2025-04-24 23:56:37,Camera1,122,unloading,"(120.7774887084961, 306.4341125488281)",1.0162853,Evidence generation failed
2025-04-24 23:56:38,Camera1,103,hidden_disposal,"(166.5199432373047, 178.3948516845703)",0.793182,Evidence generation failed
2025-04-24 23:56:38,Camera1,122,hidden_disposal,"(120.5028076171875, 306.4252624511719)",0.23174937,Evidence generation failed
2025-04-24 23:56:38,Camera1,103,hidden_disposal,"(166.49424743652344, 179.12255859375)",0.14452772,Evidence generation failed
2025-04-24 23:56:38,Camera1,122,hidden_disposal,"(120.66008758544922, 306.40740966796875)",0.14654389,Evidence generation failed
2025-04-24 23:56:39,Camera1,122,hidden_disposal,"(120.54744720458984, 306.4825439453125)",0.29293486,Evidence generation failed
2025-04-24 23:56:40,Camera1,103,unloading,"(166.3774871826172, 180.54766845703125)",1.1722462,Evidence generation failed
2025-04-24 23:56:40,Camera1,122,unloading,"(120.35710906982422, 306.57806396484375)",0.31323352,Evidence generation failed
2025-04-24 23:56:40,Camera1,122,hidden_disposal,"(120.35710906982422, 306.57806396484375)",0.31323352,Evidence generation failed
2025-04-24 23:56:41,Camera1,122,hidden_disposal,"(120.79127502441406, 306.17657470703125)",0.636959,Evidence generation failed
2025-04-24 23:56:47,Camera1,148,unloading,"(155.8594512939453, 290.7622985839844)",1.2545584,Evidence generation failed
2025-04-24 23:56:53,Camera1,164,hidden_disposal,"(237.56024169921875, 179.27203369140625)",0.103336856,Evidence generation failed
2025-04-24 23:56:54,Camera1,164,unloading,"(237.88153076171875, 179.04515075683594)",0.1003838,Evidence generation failed
2025-04-24 23:56:54,Camera1,164,hidden_disposal,"(237.88153076171875, 179.04515075683594)",0.1003838,Evidence generation failed
2025-04-24 23:56:55,Camera1,164,hidden_disposal,"(238.05020141601562, 180.13491821289062)",0.99674326,Evidence generation failed
2025-04-24 23:56:55,Camera1,164,unloading,"(237.57647705078125, 179.02432250976562)",1.3362174,Evidence generation failed
2025-04-24 23:56:56,Camera1,164,unloading,"(237.43667602539062, 178.3162384033203)",0.7818066,Evidence generation failed
2025-04-24 23:56:56,Camera1,164,hidden_disposal,"(237.43667602539062, 178.3162384033203)",0.7818066,Evidence generation failed
2025-04-24 23:56:57,Camera1,164,hidden_disposal,"(237.02554321289062, 178.43898010253906)",0.6878845,Evidence generation failed
2025-04-24 23:56:58,Camera1,164,hidden_disposal,"(237.4556884765625, 178.48678588867188)",0.053465523,Evidence generation failed
2025-04-24 23:56:59,Camera1,164,unloading,"(237.2646942138672, 178.3570556640625)",0.053572573,Evidence generation failed
2025-04-24 23:56:59,Camera1,164,hidden_disposal,"(237.2646942138672, 178.3570556640625)",0.053572573,Evidence generation failed
2025-04-24 23:57:01,Camera1,164,hidden_disposal,"(237.54458618164062, 177.8178253173828)",9.064632e-07,Evidence generation failed
2025-04-24 23:57:02,Camera1,164,hidden_disposal,"(237.76402282714844, 178.5948486328125)",0.10783965,Evidence generation failed
2025-04-24 23:57:03,Camera1,164,unloading,"(262.20281982421875, 178.5899200439453)",0.67369944,Evidence generation failed
2025-04-24 23:57:03,Camera1,164,hidden_disposal,"(262.20281982421875, 178.5899200439453)",0.67369944,Evidence generation failed
2025-04-24 23:57:03,Camera1,164,hidden_disposal,"(262.3934326171875, 178.2492218017578)",0.6593477,Evidence generation failed
2025-04-24 23:57:04,Camera1,164,hidden_disposal,"(262.36761474609375, 178.22454833984375)",0.044179045,Evidence generation failed
2025-04-24 23:57:05,Camera1,164,hidden_disposal,"(262.0279846191406, 178.48159790039062)",0.43375888,Evidence generation failed
2025-04-24 23:57:06,Camera1,164,unloading,"(261.33416748046875, 178.7783203125)",0.3297978,Evidence generation failed
2025-04-24 23:57:06,Camera1,164,hidden_disposal,"(261.33416748046875, 178.7783203125)",0.3297978,Evidence generation failed
2025-04-24 23:57:06,Camera1,164,hidden_disposal,"(261.0649108886719, 179.59544372558594)",0.6604717,Evidence generation failed
2025-04-24 23:57:08,Camera1,164,unloading,"(260.8020935058594, 182.06845092773438)",0.06633277,Evidence generation failed
2025-04-24 23:57:08,Camera1,164,hidden_disposal,"(260.8020935058594, 182.06845092773438)",0.06633277,Evidence generation failed
2025-04-24 23:57:08,Camera1,164,hidden_disposal,"(259.489501953125, 182.79754638671875)",0.88006264,Evidence generation failed
2025-04-24 23:57:09,Camera1,164,hidden_disposal,"(259.4971923828125, 182.8416748046875)",0.0024645487,Evidence generation failed
2025-04-24 23:57:11,Camera1,164,hidden_disposal,"(256.95758056640625, 181.66183471679688)",0.13641539,Evidence generation failed
2025-04-24 23:57:11,Camera1,164,hidden_disposal,"(256.34307861328125, 182.06484985351562)",0.5110744,Evidence generation failed
2025-04-24 23:57:12,Camera1,164,hidden_disposal,"(256.3432312011719, 182.06703186035156)",1.178003e-06,Evidence generation failed
2025-04-24 23:57:13,Camera1,164,hidden_disposal,"(255.56761169433594, 182.0887451171875)",0.22164668,Evidence generation failed
2025-04-24 23:57:14,Camera1,164,unloading,"(252.68055725097656, 181.4161376953125)",1.1270403,Evidence generation failed
2025-04-24 23:57:15,Camera1,164,hidden_disposal,"(252.82305908203125, 181.41026306152344)",0.08647937,Evidence generation failed
2025-04-24 23:57:16,Camera1,164,hidden_disposal,"(252.84539794921875, 181.435302734375)",0.018602585,Evidence generation failed
2025-04-24 23:57:16,Camera1,164,hidden_disposal,"(251.89450073242188, 181.4143524169922)",0.19285089,Evidence generation failed
2025-04-24 23:57:17,Camera1,164,hidden_disposal,"(252.32806396484375, 181.60977172851562)",0.28663003,Evidence generation failed
2025-04-24 23:57:18,Camera1,164,hidden_disposal,"(252.85787963867188, 182.72457885742188)",0.04938454,Evidence generation failed
2025-04-24 23:57:20,Camera1,164,hidden_disposal,"(268.69818115234375, 182.66259765625)",0.005565453,Evidence generation failed
2025-04-24 23:57:23,Camera1,164,hidden_disposal,"(295.98504638671875, 184.3816680908203)",0.1506146,Evidence generation failed
2025-04-24 23:57:24,Camera1,164,hidden_disposal,"(297.9788818359375, 184.3506622314453)",0.15771976,Evidence generation failed
2025-04-24 23:57:26,Camera1,164,hidden_disposal,"(293.2294921875, 186.8433074951172)",1.1822261e-06,Evidence generation failed
2025-04-24 23:57:27,Camera1,164,unloading,"(300.77435302734375, 183.2250518798828)",0.11199493,Evidence generation failed
2025-04-24 23:57:27,Camera1,164,hidden_disposal,"(300.77435302734375, 183.2250518798828)",0.11199493,Evidence generation failed
2025-04-24 23:57:29,Camera1,164,unloading,"(293.02960205078125, 185.67311096191406)",0.13861665,Evidence generation failed
2025-04-24 23:57:29,Camera1,164,hidden_disposal,"(293.02960205078125, 185.67311096191406)",0.13861665,Evidence generation failed
2025-04-24 23:57:31,Camera1,164,hidden_disposal,"(298.43890380859375, 183.5477752685547)",0.060823865,Evidence generation failed
2025-04-24 23:57:32,Camera1,164,hidden_disposal,"(298.474853515625, 183.58724975585938)",0.042724274,Evidence generation failed
2025-04-24 23:57:33,Camera1,164,hidden_disposal,"(297.5216064453125, 184.4031982421875)",0.8450752,Evidence generation failed
2025-04-24 23:57:33,Camera1,164,hidden_disposal,"(296.41363525390625, 185.2549591064453)",0.86861324,Evidence generation failed
2025-04-24 23:57:34,Camera1,164,unloading,"(297.9442138671875, 184.51095581054688)",1.0533621,Evidence generation failed
2025-04-24 23:57:35,Camera1,164,hidden_disposal,"(298.56109619140625, 183.6659698486328)",0.92039347,Evidence generation failed
2025-04-24 23:57:35,Camera1,164,hidden_disposal,"(298.60235595703125, 183.78848266601562)",0.39697468,Evidence generation failed
2025-04-24 23:57:36,Camera1,164,hidden_disposal,"(298.6029968261719, 183.78884887695312)",7.2858126e-07,Evidence generation failed
2025-04-24 23:57:38,Camera1,164,unloading,"(301.0592041015625, 182.6401824951172)",0.532745,Evidence generation failed
2025-04-24 23:57:38,Camera1,164,hidden_disposal,"(301.0592041015625, 182.6401824951172)",0.532745,Evidence generation failed
