Timestamp,Camera ID,Vehicle ID,Event Type,Location,Velocity,Confidence,Before Image,After Image,Evidence Path
2025-12-11 07:15:09,Camera1,0,hidden_disposal,"(238.11146545410156, 132.58543395996094)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:11,Camera1,0,hidden_disposal,"(215.00924682617188, 123.10540771484375)",0.01,0.00,N/A,N/A,N/A
2025-12-11 07:15:14,Camera1,0,hidden_disposal,"(164.86871337890625, 97.56592559814453)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:15,Camera1,0,hidden_disposal,"(164.8671875, 97.5636978149414)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:15,Camera1,0,hidden_disposal,"(154.4691925048828, 104.18814849853516)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:46,Camera1,33,hidden_disposal,"(564.40673828125, 297.1058349609375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:46,Camera1,33,hidden_disposal,"(560.95068359375, 298.74932861328125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:56,Camera1,33,unloading,"(485.74273681640625, 258.73675537109375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:56,Camera1,33,hidden_disposal,"(485.74273681640625, 258.73675537109375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:56,Camera1,33,hidden_disposal,"(482.0020751953125, 255.11737060546875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:15:57,Camera1,33,hidden_disposal,"(472.67547607421875, 251.50762939453125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:00,Camera1,33,unloading,"(423.99627685546875, 229.65603637695312)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:00,Camera1,33,hidden_disposal,"(423.99627685546875, 229.65603637695312)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:01,Camera1,33,hidden_disposal,"(421.28033447265625, 227.7201690673828)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:01,Camera1,33,hidden_disposal,"(407.480712890625, 221.76910400390625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:02,Camera1,33,unloading,"(388.0419006347656, 214.79940795898438)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:02,Camera1,33,hidden_disposal,"(388.0419006347656, 214.79940795898438)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:05,Camera1,33,hidden_disposal,"(349.08538818359375, 198.49578857421875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:07,Camera1,33,hidden_disposal,"(325.1459655761719, 185.08822631835938)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:08,Camera1,33,hidden_disposal,"(296.09454345703125, 173.38690185546875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:10,Camera1,33,unloading,"(269.705810546875, 159.53594970703125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:10,Camera1,33,hidden_disposal,"(269.705810546875, 159.53594970703125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:11,Camera1,33,hidden_disposal,"(269.898193359375, 159.58494567871094)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:12,Camera1,33,hidden_disposal,"(245.47669982910156, 149.50222778320312)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:14,Camera1,33,unloading,"(220.24644470214844, 137.18768310546875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:14,Camera1,33,hidden_disposal,"(220.24644470214844, 137.18768310546875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:15,Camera1,33,hidden_disposal,"(209.137939453125, 132.72406005859375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:18,Camera1,33,hidden_disposal,"(169.2245330810547, 115.69329833984375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:18,Camera1,33,hidden_disposal,"(168.83412170410156, 115.64176940917969)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:20,Camera1,33,hidden_disposal,"(138.96316528320312, 103.62837219238281)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:23,Camera1,33,hidden_disposal,"(111.1052017211914, 88.97034454345703)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:24,Camera1,33,hidden_disposal,"(98.92831420898438, 79.63134765625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:24,Camera1,33,hidden_disposal,"(89.12496185302734, 73.06365966796875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:25,Camera1,33,hidden_disposal,"(77.61203002929688, 73.5999755859375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:26,Camera1,33,hidden_disposal,"(74.1021728515625, 69.02957916259766)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:43,Camera1,71,hidden_disposal,"(135.7396240234375, 158.16073608398438)",0.30,0.00,N/A,N/A,N/A
2025-12-11 07:16:44,Camera1,71,hidden_disposal,"(135.75836181640625, 158.89157104492188)",0.47,0.00,N/A,N/A,N/A
2025-12-11 07:16:46,Camera1,71,unloading,"(135.66542053222656, 159.03915405273438)",1.57,0.00,N/A,N/A,N/A
2025-12-11 07:16:46,Camera1,71,hidden_disposal,"(135.74224853515625, 158.689208984375)",0.32,0.00,N/A,N/A,N/A
2025-12-11 07:16:47,Camera1,71,hidden_disposal,"(135.6974639892578, 158.51248168945312)",0.31,0.00,N/A,N/A,N/A
2025-12-11 07:16:48,Camera1,71,hidden_disposal,"(135.74729919433594, 158.73663330078125)",0.27,0.00,N/A,N/A,N/A
2025-12-11 07:16:48,Camera1,71,hidden_disposal,"(135.03024291992188, 159.5006561279297)",0.86,0.00,N/A,N/A,N/A
2025-12-11 07:16:51,Camera1,71,unloading,"(113.3858413696289, 155.9078369140625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:51,Camera1,71,hidden_disposal,"(113.3858413696289, 155.9078369140625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:51,Camera1,71,hidden_disposal,"(98.1278076171875, 154.97982788085938)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:56,Camera1,80,unloading,"(6.901068687438965, 143.97891235351562)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:56,Camera1,80,hidden_disposal,"(6.901068687438965, 143.97891235351562)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:16:58,Camera1,77,unloading,"(153.574951171875, 170.56185913085938)",0.70,0.00,N/A,N/A,N/A
2025-12-11 07:16:58,Camera1,77,hidden_disposal,"(153.574951171875, 170.56185913085938)",0.70,0.00,N/A,N/A,N/A
2025-12-11 07:17:00,Camera1,77,unloading,"(177.33384704589844, 175.9071502685547)",2.33,0.00,N/A,N/A,N/A
2025-12-11 07:17:02,Camera1,77,unloading,"(177.10214233398438, 176.77647399902344)",1.24,0.00,N/A,N/A,N/A
2025-12-11 07:17:04,Camera1,77,hidden_disposal,"(176.54953002929688, 177.47116088867188)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:05,Camera1,77,hidden_disposal,"(176.8531494140625, 177.41395568847656)",0.46,0.00,N/A,N/A,N/A
2025-12-11 07:17:05,Camera1,77,hidden_disposal,"(176.295166015625, 177.6649932861328)",0.71,0.00,N/A,N/A,N/A
2025-12-11 07:17:06,Camera1,77,hidden_disposal,"(177.05274963378906, 177.07127380371094)",0.93,0.00,N/A,N/A,N/A
2025-12-11 07:17:07,Camera1,77,unloading,"(177.19464111328125, 178.09539794921875)",1.08,0.00,N/A,N/A,N/A
2025-12-11 07:17:08,Camera1,77,hidden_disposal,"(178.1871337890625, 176.7711181640625)",0.41,0.00,N/A,N/A,N/A
2025-12-11 07:17:08,Camera1,93,hidden_disposal,"(129.37948608398438, 302.6875915527344)",0.17,0.00,N/A,N/A,N/A
2025-12-11 07:17:09,Camera1,77,unloading,"(178.9833221435547, 175.6880645751953)",1.23,0.00,N/A,N/A,N/A
2025-12-11 07:17:10,Camera1,77,hidden_disposal,"(178.98471069335938, 175.6912841796875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:10,Camera1,93,hidden_disposal,"(132.71311950683594, 301.194091796875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:11,Camera1,77,hidden_disposal,"(178.90846252441406, 176.1642608642578)",0.50,0.00,N/A,N/A,N/A
2025-12-11 07:17:11,Camera1,77,unloading,"(178.51226806640625, 176.15960693359375)",0.46,0.00,N/A,N/A,N/A
2025-12-11 07:17:11,Camera1,77,hidden_disposal,"(178.51226806640625, 176.15960693359375)",0.46,0.00,N/A,N/A,N/A
2025-12-11 07:17:11,Camera1,93,hidden_disposal,"(130.88197326660156, 301.5044860839844)",0.63,0.00,N/A,N/A,N/A
2025-12-11 07:17:12,Camera1,77,hidden_disposal,"(178.520263671875, 176.43716430664062)",0.39,0.00,N/A,N/A,N/A
2025-12-11 07:17:12,Camera1,93,hidden_disposal,"(130.2900848388672, 301.71746826171875)",0.43,0.00,N/A,N/A,N/A
2025-12-11 07:17:13,Camera1,77,hidden_disposal,"(178.32933044433594, 176.50448608398438)",0.28,0.00,N/A,N/A,N/A
2025-12-11 07:17:13,Camera1,93,hidden_disposal,"(130.77999877929688, 301.51092529296875)",0.37,0.00,N/A,N/A,N/A
2025-12-11 07:17:14,Camera1,77,unloading,"(178.23727416992188, 176.73199462890625)",0.53,0.00,N/A,N/A,N/A
2025-12-11 07:17:14,Camera1,77,hidden_disposal,"(178.23727416992188, 176.73199462890625)",0.53,0.00,N/A,N/A,N/A
2025-12-11 07:17:14,Camera1,93,hidden_disposal,"(128.6405487060547, 302.5335998535156)",0.83,0.00,N/A,N/A,N/A
2025-12-11 07:17:14,Camera1,77,hidden_disposal,"(178.0919189453125, 177.02940368652344)",0.33,0.00,N/A,N/A,N/A
2025-12-11 07:17:14,Camera1,93,hidden_disposal,"(129.645263671875, 301.919677734375)",0.52,0.00,N/A,N/A,N/A
2025-12-11 07:17:15,Camera1,77,hidden_disposal,"(178.12075805664062, 176.77273559570312)",0.34,0.00,N/A,N/A,N/A
2025-12-11 07:17:15,Camera1,93,hidden_disposal,"(128.822021484375, 302.518798828125)",0.53,0.00,N/A,N/A,N/A
2025-12-11 07:17:16,Camera1,77,hidden_disposal,"(178.07093811035156, 177.28370666503906)",0.60,0.00,N/A,N/A,N/A
2025-12-11 07:17:16,Camera1,93,hidden_disposal,"(128.74632263183594, 302.73895263671875)",0.15,0.00,N/A,N/A,N/A
2025-12-11 07:17:17,Camera1,77,unloading,"(178.4015350341797, 175.713623046875)",1.60,0.00,N/A,N/A,N/A
2025-12-11 07:17:17,Camera1,77,hidden_disposal,"(178.40597534179688, 176.38539123535156)",0.74,0.00,N/A,N/A,N/A
2025-12-11 07:17:17,Camera1,93,hidden_disposal,"(128.86203002929688, 301.93182373046875)",0.82,0.00,N/A,N/A,N/A
2025-12-11 07:17:18,Camera1,77,hidden_disposal,"(178.42173767089844, 176.38995361328125)",0.17,0.00,N/A,N/A,N/A
2025-12-11 07:17:18,Camera1,93,hidden_disposal,"(130.95013427734375, 301.4722900390625)",0.60,0.00,N/A,N/A,N/A
2025-12-11 07:17:19,Camera1,77,hidden_disposal,"(178.6209716796875, 175.71470642089844)",0.73,0.00,N/A,N/A,N/A
2025-12-11 07:17:19,Camera1,93,hidden_disposal,"(131.10092163085938, 301.4481506347656)",0.26,0.00,N/A,N/A,N/A
2025-12-11 07:17:20,Camera1,77,hidden_disposal,"(179.07608032226562, 175.79530334472656)",0.55,0.00,N/A,N/A,N/A
2025-12-11 07:17:20,Camera1,93,hidden_disposal,"(130.46658325195312, 301.732177734375)",0.48,0.00,N/A,N/A,N/A
2025-12-11 07:17:21,Camera1,77,hidden_disposal,"(167.11044311523438, 180.9123992919922)",0.33,0.00,N/A,N/A,N/A
2025-12-11 07:17:21,Camera1,93,hidden_disposal,"(120.64762115478516, 306.935546875)",0.18,0.00,N/A,N/A,N/A
2025-12-11 07:17:22,Camera1,77,hidden_disposal,"(166.84585571289062, 181.1793212890625)",0.58,0.00,N/A,N/A,N/A
2025-12-11 07:17:22,Camera1,93,hidden_disposal,"(120.47727966308594, 307.23907470703125)",0.17,0.00,N/A,N/A,N/A
2025-12-11 07:17:23,Camera1,77,hidden_disposal,"(166.5417022705078, 180.8840789794922)",0.27,0.00,N/A,N/A,N/A
2025-12-11 07:17:23,Camera1,93,hidden_disposal,"(120.48178100585938, 306.9927062988281)",0.18,0.00,N/A,N/A,N/A
2025-12-11 07:17:23,Camera1,77,hidden_disposal,"(166.82809448242188, 180.16265869140625)",0.52,0.00,N/A,N/A,N/A
2025-12-11 07:17:23,Camera1,93,hidden_disposal,"(120.52828216552734, 306.492431640625)",0.21,0.00,N/A,N/A,N/A
2025-12-11 07:17:24,Camera1,77,hidden_disposal,"(166.31222534179688, 181.1741943359375)",0.86,0.00,N/A,N/A,N/A
2025-12-11 07:17:24,Camera1,93,hidden_disposal,"(119.8149642944336, 306.5115966796875)",0.27,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,77,hidden_disposal,"(166.28504943847656, 180.63232421875)",0.49,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,93,hidden_disposal,"(120.12996673583984, 305.96368408203125)",0.14,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,77,unloading,"(166.11322021484375, 180.9125213623047)",0.35,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,77,hidden_disposal,"(166.11322021484375, 180.9125213623047)",0.35,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,93,unloading,"(120.27899169921875, 305.8983154296875)",0.04,0.00,N/A,N/A,N/A
2025-12-11 07:17:25,Camera1,93,hidden_disposal,"(120.27899169921875, 305.8983154296875)",0.04,0.00,N/A,N/A,N/A
2025-12-11 07:17:26,Camera1,77,hidden_disposal,"(166.15318298339844, 180.682861328125)",0.20,0.00,N/A,N/A,N/A
2025-12-11 07:17:26,Camera1,93,hidden_disposal,"(120.26116943359375, 305.92022705078125)",0.01,0.00,N/A,N/A,N/A
2025-12-11 07:17:27,Camera1,77,hidden_disposal,"(166.3711395263672, 180.58551025390625)",0.16,0.00,N/A,N/A,N/A
2025-12-11 07:17:27,Camera1,93,hidden_disposal,"(120.08629608154297, 305.85235595703125)",0.04,0.00,N/A,N/A,N/A
2025-12-11 07:17:28,Camera1,77,hidden_disposal,"(166.24508666992188, 180.39231872558594)",0.48,0.00,N/A,N/A,N/A
2025-12-11 07:17:28,Camera1,93,hidden_disposal,"(120.33869171142578, 305.74920654296875)",0.08,0.00,N/A,N/A,N/A
2025-12-11 07:17:29,Camera1,77,hidden_disposal,"(165.6407928466797, 180.50369262695312)",0.26,0.00,N/A,N/A,N/A
2025-12-11 07:17:29,Camera1,93,hidden_disposal,"(120.28010559082031, 305.7182312011719)",0.08,0.00,N/A,N/A,N/A
2025-12-11 07:17:29,Camera1,77,hidden_disposal,"(165.654296875, 180.63949584960938)",0.85,0.00,N/A,N/A,N/A
2025-12-11 07:17:29,Camera1,93,hidden_disposal,"(120.27275085449219, 306.36810302734375)",0.26,0.00,N/A,N/A,N/A
2025-12-11 07:17:30,Camera1,93,hidden_disposal,"(120.3298568725586, 305.82269287109375)",0.18,0.00,N/A,N/A,N/A
2025-12-11 07:17:31,Camera1,77,hidden_disposal,"(163.2805938720703, 180.91986083984375)",0.99,0.00,N/A,N/A,N/A
2025-12-11 07:17:31,Camera1,93,hidden_disposal,"(120.51420593261719, 307.5544128417969)",0.40,0.00,N/A,N/A,N/A
2025-12-11 07:17:32,Camera1,77,hidden_disposal,"(154.74404907226562, 179.18679809570312)",0.83,0.00,N/A,N/A,N/A
2025-12-11 07:17:32,Camera1,93,hidden_disposal,"(120.7470703125, 306.9817810058594)",0.23,0.00,N/A,N/A,N/A
2025-12-11 07:17:33,Camera1,77,hidden_disposal,"(153.69488525390625, 178.5093536376953)",0.43,0.00,N/A,N/A,N/A
2025-12-11 07:17:33,Camera1,93,unloading,"(120.23660278320312, 306.6900939941406)",0.23,0.00,N/A,N/A,N/A
2025-12-11 07:17:33,Camera1,93,hidden_disposal,"(120.23660278320312, 306.6900939941406)",0.23,0.00,N/A,N/A,N/A
2025-12-11 07:17:33,Camera1,93,hidden_disposal,"(120.53820037841797, 307.771728515625)",0.44,0.00,N/A,N/A,N/A
2025-12-11 07:17:34,Camera1,93,hidden_disposal,"(120.0347900390625, 306.3407287597656)",0.46,0.00,N/A,N/A,N/A
2025-12-11 07:17:35,Camera1,77,hidden_disposal,"(152.00013732910156, 178.99185180664062)",0.40,0.00,N/A,N/A,N/A
2025-12-11 07:17:35,Camera1,93,hidden_disposal,"(120.51246643066406, 306.63507080078125)",0.24,0.00,N/A,N/A,N/A
2025-12-11 07:17:36,Camera1,93,hidden_disposal,"(119.85197448730469, 307.88861083984375)",0.59,0.00,N/A,N/A,N/A
2025-12-11 07:17:36,Camera1,77,hidden_disposal,"(162.71542358398438, 178.17990112304688)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:36,Camera1,93,hidden_disposal,"(119.91757202148438, 307.92578125)",0.24,0.00,N/A,N/A,N/A
2025-12-11 07:17:36,Camera1,77,hidden_disposal,"(150.05677795410156, 179.71499633789062)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:37,Camera1,77,hidden_disposal,"(167.72073364257812, 173.6748046875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:38,Camera1,93,hidden_disposal,"(120.03532409667969, 308.01593017578125)",0.69,0.00,N/A,N/A,N/A
2025-12-11 07:17:38,Camera1,77,hidden_disposal,"(172.07215881347656, 179.13992309570312)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:39,Camera1,93,unloading,"(120.6575927734375, 307.5873718261719)",0.35,0.00,N/A,N/A,N/A
2025-12-11 07:17:39,Camera1,93,hidden_disposal,"(120.6575927734375, 307.5873718261719)",0.35,0.00,N/A,N/A,N/A
2025-12-11 07:17:39,Camera1,77,unloading,"(170.29266357421875, 176.64112854003906)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:39,Camera1,77,hidden_disposal,"(170.29266357421875, 176.64112854003906)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:40,Camera1,93,hidden_disposal,"(120.55142974853516, 307.27703857421875)",0.33,0.00,N/A,N/A,N/A
2025-12-11 07:17:40,Camera1,77,hidden_disposal,"(168.49041748046875, 175.58985900878906)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:40,Camera1,93,hidden_disposal,"(119.44847106933594, 308.09844970703125)",0.58,0.00,N/A,N/A,N/A
2025-12-11 07:17:40,Camera1,77,hidden_disposal,"(169.58584594726562, 176.85894775390625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:41,Camera1,93,hidden_disposal,"(118.77193450927734, 307.8310546875)",0.29,0.00,N/A,N/A,N/A
2025-12-11 07:17:41,Camera1,77,hidden_disposal,"(167.05963134765625, 174.95050048828125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:42,Camera1,93,hidden_disposal,"(119.55447387695312, 307.57537841796875)",0.49,0.00,N/A,N/A,N/A
2025-12-11 07:17:42,Camera1,77,hidden_disposal,"(167.36740112304688, 177.91949462890625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:43,Camera1,93,hidden_disposal,"(119.52360534667969, 307.50201416015625)",0.31,0.00,N/A,N/A,N/A
2025-12-11 07:17:43,Camera1,77,hidden_disposal,"(167.22190856933594, 178.9473876953125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:43,Camera1,93,hidden_disposal,"(119.77860260009766, 307.6824951171875)",0.40,0.00,N/A,N/A,N/A
2025-12-11 07:17:43,Camera1,77,hidden_disposal,"(168.04800415039062, 179.9603271484375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:44,Camera1,93,hidden_disposal,"(119.69296264648438, 307.5560607910156)",0.28,0.00,N/A,N/A,N/A
2025-12-11 07:17:44,Camera1,77,hidden_disposal,"(168.64828491210938, 177.96377563476562)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:45,Camera1,77,hidden_disposal,"(169.90464782714844, 174.6039276123047)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:46,Camera1,93,hidden_disposal,"(120.66007995605469, 306.40740966796875)",0.24,0.00,N/A,N/A,N/A
2025-12-11 07:17:46,Camera1,77,hidden_disposal,"(169.27452087402344, 177.995361328125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:17:46,Camera1,93,hidden_disposal,"(120.35710906982422, 306.57806396484375)",0.55,0.00,N/A,N/A,N/A
2025-12-11 07:17:46,Camera1,77,hidden_disposal,"(171.26791381835938, 180.38864135742188)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:18:54,Camera1,127,hidden_disposal,"(87.94499206542969, 273.31591796875)",0.01,0.00,N/A,N/A,N/A
2025-12-11 07:21:37,Camera1,170,unloading,"(9.259952545166016, 138.21478271484375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:37,Camera1,170,hidden_disposal,"(9.259952545166016, 138.21478271484375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:38,Camera1,170,hidden_disposal,"(11.337420463562012, 139.06939697265625)",0.01,0.00,N/A,N/A,N/A
2025-12-11 07:21:41,Camera1,170,hidden_disposal,"(32.74360275268555, 123.49075317382812)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:42,Camera1,170,hidden_disposal,"(34.31200408935547, 122.1904296875)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:43,Camera1,170,hidden_disposal,"(40.74535369873047, 120.08023071289062)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:43,Camera1,170,unloading,"(44.852622985839844, 116.0377197265625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:43,Camera1,170,hidden_disposal,"(44.852622985839844, 116.0377197265625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:44,Camera1,170,hidden_disposal,"(47.34639358520508, 114.085205078125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:45,Camera1,170,hidden_disposal,"(53.00710678100586, 113.90435791015625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:46,Camera1,170,hidden_disposal,"(57.37164306640625, 110.69384765625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:46,Camera1,170,hidden_disposal,"(66.71061706542969, 108.80111694335938)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:47,Camera1,170,hidden_disposal,"(71.02330780029297, 110.59684753417969)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:48,Camera1,170,hidden_disposal,"(74.22117614746094, 110.58927154541016)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:49,Camera1,170,hidden_disposal,"(85.90299987792969, 109.44156646728516)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:49,Camera1,170,hidden_disposal,"(89.75396728515625, 109.26121520996094)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:50,Camera1,170,hidden_disposal,"(100.81214904785156, 114.63179016113281)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:51,Camera1,170,hidden_disposal,"(108.05223083496094, 118.0458984375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:52,Camera1,170,hidden_disposal,"(110.06297302246094, 118.86380004882812)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:53,Camera1,170,hidden_disposal,"(122.03469848632812, 114.79312133789062)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:53,Camera1,170,hidden_disposal,"(126.0500259399414, 117.58560180664062)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:54,Camera1,170,unloading,"(137.41619873046875, 124.82962036132812)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:54,Camera1,170,hidden_disposal,"(137.41619873046875, 124.82962036132812)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:55,Camera1,170,hidden_disposal,"(141.50709533691406, 126.15228271484375)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:56,Camera1,170,hidden_disposal,"(144.58108520507812, 127.67901611328125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:57,Camera1,170,hidden_disposal,"(154.0395050048828, 130.20880126953125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:57,Camera1,170,hidden_disposal,"(158.96505737304688, 136.84112548828125)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:58,Camera1,170,hidden_disposal,"(168.74440002441406, 141.48072814941406)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:21:59,Camera1,170,hidden_disposal,"(171.02548217773438, 145.17005920410156)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:22:00,Camera1,170,hidden_disposal,"(173.9634246826172, 146.75845336914062)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:22:01,Camera1,170,hidden_disposal,"(183.06336975097656, 150.83013916015625)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:22:01,Camera1,170,hidden_disposal,"(187.8944091796875, 153.57180786132812)",0.00,0.00,N/A,N/A,N/A
2025-12-11 07:22:02,Camera1,170,hidden_disposal,"(192.42315673828125, 154.54864501953125)",0.00,0.00,N/A,N/A,N/A
